K29 EBPE EK / BF pro Einwohner;;;;;;;;;
Kurzbeschrieb: Eigenkapital oder Bilanzfehlbetrag dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
691;Crémines;550.0;241;15;18;;3976.08;3813.16;3995.02;4051.17;3201.08;3278.09;3073.26;3001.28;2734.04;2309.72
535;Deisswil b.M.;97.0;246;9;15;;7979.35;8016.15;7275.39;6762.20;6169.65;5539.10;5303.51;5625.06;6117.12;4844.99
536;Diemerswil;199.0;246;9;11;351;1340.43;993.17;1419.05;1441.45;1563.93;1594.69;1945.14;2161.65;2274.60;3017.81
762;Diemtigen;2140.0;249;17;21;;108.92;171.70;170.22;189.79;48.40;118.10;226.57;401.72;473.63;528.84
385;Diessbach b.B.;923.0;243;5;15;;111.14;-145.39;-299.00;-120.04;318.55;511.78;731.87;990.08;1215.28;1257.99
721;Diesse;443.0;241;13;17;;791.76;190.53;517.96;554.76;709.73;655.24;733.62;1124.57;1329.53;1542.41
386;Dotzigen;1358.0;243;5;15;;552.20;473.09;599.45;644.67;870.96;1173.02;1344.81;1453.47;1694.80;1989.08
575;Därligen;416.0;250;11;15;;1596.80;2144.16;1154.27;-279.62;-693.59;-348.03;94.73;171.08;485.10;1017.28
761;Därstetten;833.0;249;17;19;;1112.63;1061.62;1323.98;1362.63;1389.23;1413.34;1370.11;1530.83;1431.58;1372.22
952;Dürrenroth;1064.0;245;25;21;;857.96;787.49;712.15;771.92;4565.30;4858.79;4415.29;1618.82;1909.17;2004.54
901;Eggiwil;2453.0;245;23;21;;272.69;278.19;524.84;546.28;643.37;709.82;815.58;912.39;1013.81;1120.24
864;Englisberg;0.0;246;22;8;;2709.70;2380.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
735;Epsach;341.0;243;16;16;;-735.97;-206.67;260.56;414.33;695.33;1372.29;1495.42;1540.88;1555.22;1999.87
953;Eriswil;1347.0;244;25;19;;867.27;884.68;1036.07;1104.43;4319.05;4061.10;3123.46;3417.56;3614.35;3624.87
924;Eriz;496.0;247;24;21;;1628.68;1803.34;1670.25;1371.74;1413.52;1417.45;1431.87;1578.54;1603.80;1665.84
492;Erlach;1278.0;243;8;17;;338.84;323.74;337.19;347.51;432.39;468.44;569.49;577.07;568.02;566.33
763;Erlenbach i.S.;1695.0;249;17;20;;896.18;1020.37;1076.54;1091.89;1105.90;1159.39;798.50;869.43;878.82;938.54
405;Ersigen;1589.0;245;6;19;;393.20;710.20;604.71;723.93;806.38;921.00;1041.79;1137.40;1353.61;1379.12
692;Eschert;377.0;241;15;19;;3267.29;3046.73;3052.91;2767.28;1351.41;1395.12;1172.58;1106.78;1097.35;1136.26
