K38 NPSKV NettoA pro Schüler Kindergarten + Volksschule;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 200, 210, 212, 219) abzüglich Lastenanteile
Lehrergehälter dividiert durch Schülerzahl Kindergarten und Volksschule.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
865;Gelterfingen;242.0;246;22;21;;1868.80;3281.01;1342.93;3430.76;3304.00;5468.41;8767.50;5000.36;5061.32;3797.79
866;Gerzensee;1134.0;246;22;20;;812.25;1135.49;914.47;1171.21;739.37;1365.48;952.60;1447.28;1175.40;1635.34
664;Golaten;303.0;246;14;21;;1619.49;1826.88;1438.62;2415.82;2528.27;2915.01;3644.64;6119.29;4785.31;10882.64
326;Gondiswil;724.0;244;2;19;;791.54;1048.50;986.16;882.44;830.43;1098.54;1325.98;1303.37;976.14;1063.27
976;Graben;291.0;244;26;15;;2509.53;3195.93;1977.32;2350.82;2082.54;2611.74;2192.08;1396.66;1356.25;2499.51
539;Grafenried;976.0;246;9;11;351;1546.89;1695.91;1802.53;1805.55;1886.12;2034.83;2144.98;2004.59;2307.78;2448.51
694;Grandval;351.0;241;15;18;;1315.79;2233.57;2622.94;3662.46;2941.81;3577.04;2454.55;2670.20;821.33;2971.00
576;Grindelwald;4040.0;250;11;6;;748.93;789.24;944.33;1094.23;771.07;991.53;1292.03;1009.56;1345.31;1175.84
303;Grossaffoltern;2812.0;243;1;15;;1548.12;1844.33;1553.13;1726.77;1496.24;1793.76;2150.33;2041.58;2254.94;2171.33
608;Grosshöchstetten;3289.0;246;12;11;351;-109.97;118.98;-34.18;1.00;-518.24;-188.15;55.36;109.94;-306.95;22.19
841;Gsteig;986.0;248;20;20;;547.65;1107.07;998.90;1395.29;890.88;1379.27;1251.06;1291.65;1242.19;1310.38
577;Gsteigwiler;430.0;250;11;14;;1523.98;2023.80;1643.67;2308.93;1129.03;1353.59;1885.03;1457.32;1167.28;1485.63
852;Guggisberg;1585.0;246;21;21;;1293.41;1753.77;1859.96;2179.85;1608.75;2030.75;2576.71;2049.68;2140.08;2332.62
665;Gurbrü;245.0;246;14;21;;4168.46;4043.29;3909.84;3621.94;4242.22;3110.83;4450.42;3647.06;2336.45;3768.90
867;Gurzelen;798.0;247;22;19;;1425.96;1794.09;1194.26;2318.62;1718.04;2055.50;2325.48;2538.76;2261.06;2061.55
327;Gutenburg;0.0;244;2;15;;3914.67;2663.66;3229.11;2860.36;2088.82;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;2022.14;2011.04;2301.19;2418.32;2175.46;1681.55;1823.24;3346.41;2931.45;2826.54
578;Gündlischwand;284.0;250;11;17;;254.17;1490.11;1303.17;993.28;1242.45;973.53;968.34;1083.65;437.94;1191.65
579;Habkern;640.0;250;11;21;;733.56;1069.56;790.23;1129.22;686.45;1018.76;1184.75;1095.31;794.18;992.25
736;Hagneck;415.0;243;16;15;;2847.15;3589.22;3299.19;3976.29;3047.76;3972.84;5008.62;4167.00;4350.48;4489.05
406;Hasle b.B.;3170.0;245;6;16;;1223.80;1371.80;1110.20;1461.10;1076.01;1386.00;1487.04;1832.76;1945.46;1610.92
783;Hasliberg;1229.0;250;18;6;;1141.90;1495.92;1953.03;1566.20;1553.13;1259.48;1912.62;2105.38;1912.07;1927.23
927;Heiligenschwendi;675.0;247;24;7;;1398.35;1614.09;1818.04;1606.21;1338.24;1912.40;1815.90;1319.56;1905.81;1421.51
928;Heimberg;6365.0;247;24;12;942;564.43;656.84;518.32;677.37;382.04;648.41;1026.68;856.30;898.25;808.11
977;Heimenhausen;1016.0;244;26;15;;1632.07;2184.29;2117.55;2419.91;2595.01;3806.61;3206.13;1477.88;1676.31;1531.76
407;Heimiswil;1636.0;245;6;21;;1816.82;2071.70;1776.76;1713.63;1655.82;1903.86;1949.51;1871.35;1753.86;2062.26
408;Hellsau;192.0;245;6;19;;-772.65;203.12;801.38;1015.16;905.57;823.24;1398.64;1128.60;1144.29;1246.92
610;Herbligen;551.0;246;12;16;;1809.16;1153.04;1380.32;1028.36;948.12;1174.73;1145.36;1004.25;1272.74;934.64
978;Hermiswil;96.0;244;26;20;;3305.54;4354.17;2737.69;4049.51;2898.73;4963.28;4364.76;3150.73;5478.29;4370.99
737;Hermrigen;262.0;243;16;16;;3013.94;4337.59;6716.08;4506.09;10946.48;7016.63;6857.96;6059.24;10697.76;5969.49
979;Herzogenbuchsee;6795.0;244;26;4;;901.90;1104.13;902.03;1095.28;1014.82;972.74;1401.71;1563.75;1909.92;1754.10
929;Hilterfingen;3998.0;247;24;13;942;2072.84;2432.91;2276.46;2229.02;2094.03;2519.02;2740.16;3184.43;3342.46;3178.63
409;Hindelbank;2094.0;245;6;17;;1013.31;1080.53;1170.07;1768.20;1278.82;1600.50;1492.44;1464.38;1678.58;1574.95
580;Hofstetten b.B.;567.0;250;11;17;;1396.69;1833.21;1254.43;1273.70;995.17;617.63;1104.15;490.66;1453.60;1204.78
931;Homberg;502.0;247;24;21;;1314.89;1299.89;1176.71;1274.55;668.73;816.45;1587.65;285.23;-217.84;-254.23
932;Horrenbach-Buchen;259.0;247;24;21;;481.11;1363.28;2919.28;2216.05;3216.04;2603.98;3588.38;1645.58;1458.18;3363.09
954;Huttwil;4726.0;244;25;18;;164.45;349.97;73.48;79.76;-500.77;-155.02;123.75;-90.52;49.60;-67.83
609;Häutligen;239.0;246;12;21;;1648.57;1779.96;1496.63;1772.89;2245.80;1842.70;1936.03;2821.31;2574.25;3114.19
410;Höchstetten;258.0;245;6;19;;-341.48;1304.42;1778.11;1531.01;2194.35;2111.42;2187.47;2750.16;2934.30;2755.62
930;Höfen;441.0;247;24;16;;1071.91;1920.36;1588.27;1882.05;2012.12;1918.92;2547.54;2328.99;2970.80;2403.57
541;Iffwil;409.0;246;9;20;;1597.47;2286.54;1143.12;2480.46;1218.93;1847.33;1895.55;2154.91;1719.44;1551.87
980;Inkwil;638.0;244;26;15;;1426.06;1338.78;1179.20;1316.15;1237.51;1561.91;1849.14;1515.96;2028.31;1020.91
784;Innertkirchen;886.0;250;18;19;;1248.10;1539.58;1499.91;1442.86;1167.91;1281.59;1110.06;1090.31;1380.99;769.52
496;Ins;3260.0;243;8;20;;1251.90;1609.43;1344.64;1290.66;1004.65;1078.94;1269.62;984.38;1098.96;1174.89
581;Interlaken;5481.0;250;11;6;;2007.73;-201.73;-250.28;339.89;-233.76;82.32;249.18;161.69;554.24;-186.11
739;Ipsach;3913.0;242;16;13;371;1346.67;1608.23;1525.41;1799.48;1700.15;1733.39;1997.77;1985.50;1906.10;1898.50
582;Iseltwald;432.0;250;11;20;;449.04;881.23;1147.06;958.30;1091.48;1379.24;1352.92;2362.48;1412.72;1669.51
362;Ittigen;11006.0;246;3;9;351;765.01;1070.10;685.08;1073.24;744.46;815.53;1347.33;1288.24;1387.44;1353.97
868;Jaberg;258.0;246;22;15;;3543.70;3849.05;4231.78;4070.01;3387.78;4114.44;4064.77;4003.71;3680.60;5421.82
540;Jegenstorf;4680.0;246;9;10;351;392.40;599.83;136.73;442.66;258.61;263.79;824.18;773.00;550.68;581.38
738;Jens;681.0;243;16;15;;609.77;1761.25;1572.57;2558.84;1726.05;2555.86;2318.53;2553.61;2172.99;3183.79
304;Kallnach;1563.0;243;1;19;;1127.42;1169.16;1412.67;1504.76;1253.90;1391.61;1771.35;1853.48;1880.92;1771.66
564;Kandergrund;810.0;249;10;8;;819.60;1108.10;1116.10;1383.28;1488.00;1745.34;713.82;1001.74;1451.19;910.72
