K34 FPE FK pro Einwohner;;;;;;;;;
Kurzbeschrieb: Fremdkapital dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
407;Heimiswil;1636.0;245;6;21;;1524.81;1095.66;1112.02;1317.11;1263.25;1389.25;1263.08;1273.50;1296.61;1292.80
408;Hellsau;192.0;245;6;19;;1785.09;1513.90;1879.53;1468.19;1619.89;1616.03;1130.11;1108.30;863.01;1143.69
610;Herbligen;551.0;246;12;16;;2725.93;2138.10;1943.77;2681.33;1485.08;1649.67;1387.09;500.13;437.54;726.95
978;Hermiswil;96.0;244;26;20;;2271.31;650.23;799.39;680.72;846.89;518.83;526.34;600.00;769.05;1256.04
737;Hermrigen;262.0;243;16;16;;1599.07;2276.56;3551.41;3311.05;3325.37;2235.79;1080.15;185.66;287.61;164.21
979;Herzogenbuchsee;6795.0;244;26;4;;3137.22;2949.25;2980.01;3005.24;1694.83;1954.75;1283.13;637.27;842.60;842.86
929;Hilterfingen;3998.0;247;24;13;942;5275.64;4962.46;4451.39;4369.40;3044.01;3171.27;3044.84;2348.66;2207.78;1573.10
409;Hindelbank;2094.0;245;6;17;;694.28;624.49;1328.02;1035.24;938.62;939.72;814.64;707.16;531.27;723.47
580;Hofstetten b.B.;567.0;250;11;17;;3745.79;3751.84;2993.61;2645.20;2598.76;2706.36;2630.17;2312.23;2364.13;2105.57
931;Homberg;502.0;247;24;21;;4279.62;4275.61;4108.33;4051.87;3137.49;2920.90;2666.36;2291.30;2099.37;2124.52
932;Horrenbach-Buchen;259.0;247;24;21;;3030.28;2095.98;1869.26;2498.78;1334.76;1542.76;2054.92;1513.71;1186.24;1729.25
954;Huttwil;4726.0;244;25;18;;4464.38;4272.41;4118.73;3495.45;3196.25;2332.81;2250.00;2129.92;2013.06;1683.08
609;Häutligen;239.0;246;12;21;;9363.97;8388.32;7684.81;7338.27;7266.80;7225.67;7104.40;6956.73;6737.99;6477.65
410;Höchstetten;258.0;245;6;19;;2895.89;2812.77;2481.24;2223.36;1666.45;1768.10;2012.97;1826.15;1918.03;813.92
930;Höfen;441.0;247;24;16;;8721.19;8715.02;8970.82;8583.38;7604.93;6983.37;6685.08;6026.14;4755.85;3396.21
541;Iffwil;409.0;246;9;20;;255.16;224.19;287.02;197.53;487.50;566.17;489.90;430.37;608.70;549.88
980;Inkwil;638.0;244;26;15;;243.37;812.30;913.92;790.58;123.89;113.85;246.54;129.41;117.58;177.12
784;Innertkirchen;886.0;250;18;19;;4745.97;4590.01;3308.93;3349.26;3612.43;3516.52;4166.97;4269.96;4588.78;4852.85
496;Ins;3260.0;243;8;20;;4277.60;4273.64;4028.46;3726.88;2832.01;3807.85;4316.19;4257.88;3975.75;4042.03
581;Interlaken;5481.0;250;11;6;;6686.33;6495.37;6476.11;6624.37;6873.87;6707.37;7000.01;7216.18;7929.84;7632.70
739;Ipsach;3913.0;242;16;13;371;4051.62;3685.64;4481.33;3841.27;4002.92;4013.12;3641.96;3695.56;3161.69;3142.37
582;Iseltwald;432.0;250;11;20;;2841.96;2695.46;2722.39;2445.91;2315.70;2076.65;2115.23;1924.74;1760.52;2117.28
362;Ittigen;11006.0;246;3;9;351;3509.96;3934.79;4286.22;4629.63;4083.02;5257.83;4025.89;5176.46;6130.05;5058.68
868;Jaberg;258.0;246;22;15;;4657.24;5208.09;8271.01;7425.92;6719.19;7266.98;7126.66;7111.44;7171.06;6779.94
540;Jegenstorf;4680.0;246;9;10;351;3113.70;3005.37;2988.02;3199.21;2507.77;2674.80;2386.53;1952.55;2134.11;2665.38
738;Jens;681.0;243;16;15;;5934.70;5447.17;5113.34;4903.27;4351.09;4316.47;3683.73;3654.67;3948.40;5335.18
304;Kallnach;1563.0;243;1;19;;2037.40;2049.69;1422.59;802.05;775.47;813.76;580.99;707.59;690.76;1348.26
564;Kandergrund;810.0;249;10;8;;1750.43;1555.15;534.10;544.96;773.28;1403.95;2984.73;1942.82;1974.00;3097.81
565;Kandersteg;1261.0;249;10;6;;6151.78;4283.52;3783.97;3757.27;3047.14;2352.22;1789.06;1739.90;1744.84;2047.19
305;Kappelen;1278.0;243;1;19;;2306.01;2686.68;1760.97;1859.28;1660.06;1663.03;1802.30;1563.18;1581.47;2236.47
869;Kaufdorf;1034.0;246;22;11;351;6905.38;5632.71;4863.50;3178.30;1893.90;1863.10;1676.01;1649.64;1638.94;2079.62
870;Kehrsatz;3964.0;246;22;10;351;3247.25;2229.58;2474.32;2346.78;1782.90;1669.77;1350.90;1443.64;1341.42;1397.04
411;Kernenried;449.0;245;6;15;;721.40;771.53;666.08;388.54;336.56;305.39;442.61;470.38;578.46;546.58
871;Kienersrüti;52.0;247;22;21;;1002.77;753.92;1100.94;1007.84;1228.30;1262.40;1498.07;1660.93;2841.97;2171.69
611;Kiesen;857.0;246;12;15;;2772.57;2676.82;2173.36;2220.52;2207.08;2304.80;1940.43;1974.60;1612.63;1554.51
412;Kirchberg;5613.0;245;6;12;404;3082.45;2561.77;2944.18;3194.17;2957.51;2828.17;2657.17;2555.20;1989.46;1503.29
872;Kirchdorf;814.0;246;22;20;;2804.23;2676.86;2813.57;2640.53;2190.76;2877.56;2874.87;2780.81;2254.12;2081.83
873;Kirchenthurnen;271.0;246;22;15;;353.37;498.40;462.82;457.62;345.03;398.77;473.98;412.13;437.70;468.41
354;Kirchlindach;2815.0;246;3;11;351;2262.67;2248.03;2623.01;1779.18;1554.38;1633.38;1042.02;1091.86;1154.53;1797.45
328;Kleindietwil;0.0;244;2;19;;4200.01;4153.69;3459.19;2305.91;520.28;620.62;494.11;539.13;486.76;0.00
612;Konolfingen;4739.0;246;12;9;351;1219.37;2301.87;2098.80;2631.33;3127.94;3084.13;2128.38;1683.96;1501.14;1168.72
