K41 BRPE Bereinigtes Rechnungsergebnis / Einwohner;;;;;;;;;
Kurzbeschrieb: Ertrag Laufende Rechnung minus Aufwand Laufende Rechnung plus übrige
Abschreibungen dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
409;Hindelbank;2094.0;245;6;17;;141.16;47.34;-31.52;89.81;82.09;-17.65;-106.56;53.15;524.80;-57.15
580;Hofstetten b.B.;567.0;250;11;17;;53.22;132.26;30.07;-32.84;-22.65;45.62;15.65;530.34;602.60;608.50
931;Homberg;502.0;247;24;21;;-132.70;-190.37;112.80;225.92;351.96;276.63;-56.39;429.33;398.35;1581.71
932;Horrenbach-Buchen;259.0;247;24;21;;224.83;143.24;-0.95;49.90;253.10;186.23;276.25;344.43;483.83;276.30
954;Huttwil;4726.0;244;25;18;;342.36;319.62;350.81;595.20;5125.75;642.93;-53.61;285.15;366.22;184.73
609;Häutligen;239.0;246;12;21;;349.34;781.83;-63.39;-587.29;-416.72;-167.83;5.65;-229.15;-156.33;-144.42
410;Höchstetten;258.0;245;6;19;;0.00;101.82;470.44;321.73;-32.81;361.14;231.73;-243.13;72.26;340.13
930;Höfen;441.0;247;24;16;;27.27;-18.02;-214.02;28.78;211.65;307.48;-101.48;16.77;536.34;71.87
541;Iffwil;409.0;246;9;20;;-349.67;157.11;314.68;-236.13;-325.19;-96.57;125.00;-99.75;-123.54;255.24
980;Inkwil;638.0;244;26;15;;-262.45;171.25;166.18;178.54;2108.41;58.08;-141.39;325.21;-251.75;-104.40
784;Innertkirchen;886.0;250;18;19;;-49.50;202.46;350.82;232.34;298.48;54.47;361.70;115.02;668.64;-111.29
496;Ins;3260.0;243;8;20;;19.62;-7.21;254.29;287.70;303.60;272.50;252.04;245.88;240.42;141.97
581;Interlaken;5481.0;250;11;6;;-113.47;7.85;-6.10;-154.62;79.59;299.36;991.46;1043.67;707.14;630.43
739;Ipsach;3913.0;242;16;13;371;102.10;4.60;-385.43;-80.34;79.63;210.05;164.18;242.97;228.37;-49.35
582;Iseltwald;432.0;250;11;20;;200.20;406.22;1294.00;1153.42;599.07;578.42;439.07;565.33;597.88;925.24
362;Ittigen;11006.0;246;3;9;351;-217.60;-261.91;7.01;908.83;59.76;304.11;720.99;356.90;670.83;180.57
868;Jaberg;258.0;246;22;15;;-108.16;-207.81;72.73;201.94;121.68;436.05;318.48;-253.32;116.16;296.71
540;Jegenstorf;4680.0;246;9;10;351;9.50;446.64;85.95;119.97;129.14;529.30;283.90;-1.42;80.32;1.18
738;Jens;681.0;243;16;15;;158.42;-53.70;-59.35;25.67;271.25;328.00;339.73;241.33;155.86;25.72
304;Kallnach;1563.0;243;1;19;;466.49;18.08;110.96;15.96;96.94;415.13;212.65;283.06;396.56;382.40
564;Kandergrund;810.0;249;10;8;;805.66;548.54;996.55;518.41;299.42;-455.60;-107.34;-403.39;95.35;226.44
565;Kandersteg;1261.0;249;10;6;;789.53;584.28;408.87;189.63;678.93;665.39;614.96;363.68;513.30;274.93
305;Kappelen;1278.0;243;1;19;;595.23;845.97;374.78;222.77;-75.36;249.09;68.09;776.23;206.18;400.24
869;Kaufdorf;1034.0;246;22;11;351;0.00;0.00;130.83;441.07;29.93;149.73;164.26;56.19;112.20;2.38
