K27 NIK Nettoinv. pro Einwohner;;;;;;;;;
Kurzbeschrieb: Nettoinvestitionen dividiert durch Anzahl Einwohner.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
577;Gsteigwiler;430.0;250;11;14;;104.36;11.13;8.33;135.02;205.32;804.78;211.91;462.27;1199.63;2324.79
852;Guggisberg;1585.0;246;21;21;;87.00;304.19;483.28;403.97;321.67;453.11;-11.77;135.08;148.86;417.44
665;Gurbrü;245.0;246;14;21;;131.07;47.67;309.19;2402.14;860.88;112.50;139.80;82.46;94.40;239.62
867;Gurzelen;798.0;247;22;19;;269.32;337.56;266.64;114.25;271.22;320.47;237.51;108.31;274.09;88.43
327;Gutenburg;0.0;244;2;15;;1936.32;207.35;346.23;2.00;337.19;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;1261.99;393.82;450.51;704.86;1171.95;1205.50;1030.46;2074.12;183.82;2572.98
578;Gündlischwand;284.0;250;11;17;;-368.58;8.59;219.05;368.94;658.16;-450.50;27.80;335.74;361.87;248.25
579;Habkern;640.0;250;11;21;;674.17;523.48;424.72;1323.70;569.47;1552.39;1456.24;678.80;112.22;799.31
736;Hagneck;415.0;243;16;15;;319.73;234.75;202.87;197.65;16.63;40.58;74.73;694.00;22.45;94.71
406;Hasle b.B.;3170.0;245;6;16;;0.00;354.07;304.02;191.77;364.97;327.59;756.85;1345.43;783.10;60.25
783;Hasliberg;1229.0;250;18;6;;377.12;999.03;738.65;475.85;1136.10;632.55;562.04;37.80;530.88;306.67
927;Heiligenschwendi;675.0;247;24;7;;785.09;193.12;557.84;320.40;741.55;422.56;127.96;152.91;762.50;326.27
928;Heimberg;6365.0;247;24;12;942;235.06;351.29;421.08;136.51;331.40;396.45;-60.09;440.12;373.73;125.27
977;Heimenhausen;1016.0;244;26;15;;108.77;82.62;11.47;64.67;58.09;545.98;1787.77;98.40;538.10;144.86
407;Heimiswil;1636.0;245;6;21;;141.56;166.49;294.76;610.58;360.01;576.67;155.48;150.16;201.78;183.79
408;Hellsau;192.0;245;6;19;;-6.88;63.00;109.91;172.38;210.76;10.53;388.23;68.94;206.26;40.60
610;Herbligen;551.0;246;12;16;;66.28;29.28;59.38;224.50;186.56;76.89;18.03;99.37;818.87;748.40
978;Hermiswil;96.0;244;26;20;;0.00;83.18;209.57;8.24;196.39;255.24;1221.87;320.44;205.82;687.15
737;Hermrigen;262.0;243;16;16;;254.76;121.97;115.03;94.62;912.23;-398.17;121.94;418.15;667.22;390.96
979;Herzogenbuchsee;6795.0;244;26;4;;172.53;222.07;68.26;278.40;658.51;1105.08;642.34;389.59;138.52;271.51
929;Hilterfingen;3998.0;247;24;13;942;489.64;0.00;243.24;261.10;156.56;239.66;92.61;79.22;253.08;473.07
409;Hindelbank;2094.0;245;6;17;;0.00;40.88;718.47;226.64;125.80;326.59;196.05;94.59;303.33;220.97
580;Hofstetten b.B.;567.0;250;11;17;;298.01;137.87;7.86;26.72;363.61;180.40;102.83;156.68;1009.93;573.55
931;Homberg;502.0;247;24;21;;324.72;132.86;61.75;55.25;35.51;165.33;205.88;104.84;106.78;969.20
932;Horrenbach-Buchen;259.0;247;24;21;;201.53;-289.68;88.09;449.57;-634.99;19.12;622.95;207.87;210.11;640.39
954;Huttwil;4726.0;244;25;18;;0.00;2213.26;403.64;512.91;421.70;536.76;625.47;1100.76;414.34;540.23
609;Häutligen;239.0;246;12;21;;53.93;621.40;141.52;338.40;98.31;421.42;-0.20;-20.85;-44.69;425.49
410;Höchstetten;258.0;245;6;19;;0.00;0.00;0.00;0.00;89.04;341.14;321.32;25.42;811.81;143.89
930;Höfen;441.0;247;24;16;;99.48;311.32;198.04;272.24;38.19;118.63;216.59;93.47;155.65;3.17
541;Iffwil;409.0;246;9;20;;713.61;269.77;155.84;47.13;166.05;26.39;374.38;346.66;30.73;94.84
980;Inkwil;638.0;244;26;15;;1.36;615.44;43.12;175.82;-5.63;252.77;76.92;93.66;75.95;64.52
784;Innertkirchen;886.0;250;18;19;;241.42;57.55;252.84;366.14;546.09;510.42;544.64;772.34;747.63;1229.88
496;Ins;3260.0;243;8;20;;0.00;796.40;269.87;238.61;309.13;1677.45;1256.82;809.20;785.42;778.72
581;Interlaken;5481.0;250;11;6;;1225.44;316.41;503.29;451.62;1194.59;554.04;970.60;1897.60;1662.26;1180.94
739;Ipsach;3913.0;242;16;13;371;55.07;179.06;139.89;136.12;-38.21;146.97;-33.15;16.68;174.39;228.09
582;Iseltwald;432.0;250;11;20;;259.27;804.74;628.05;628.53;1047.39;432.88;160.07;337.00;708.34;777.68
362;Ittigen;11006.0;246;3;9;351;714.88;510.56;200.66;-50.22;443.46;658.78;178.02;242.25;429.92;571.83
868;Jaberg;258.0;246;22;15;;126.18;289.67;92.73;67.27;150.01;1019.54;-14.25;111.01;261.90;51.25
540;Jegenstorf;4680.0;246;9;10;351;0.00;282.82;540.37;89.39;204.99;349.65;644.51;273.75;430.93;242.03
738;Jens;681.0;243;16;15;;0.00;56.26;-90.19;115.99;75.20;24.50;425.43;912.16;1247.79;1909.12
304;Kallnach;1563.0;243;1;19;;242.39;0.60;385.81;180.37;156.28;97.51;497.95;227.12;1150.16;1381.75
564;Kandergrund;810.0;249;10;8;;76.84;352.58;173.07;534.97;149.11;659.53;88.52;183.41;416.28;697.56
565;Kandersteg;1261.0;249;10;6;;-544.40;-28.48;715.26;161.03;414.27;327.12;699.35;647.98;713.42;1526.95
305;Kappelen;1278.0;243;1;19;;460.70;693.73;671.52;601.93;1097.42;197.99;680.42;431.18;1025.58;969.74
869;Kaufdorf;1034.0;246;22;11;351;352.19;98.83;86.80;59.86;185.17;198.45;1.37;265.22;43.93;426.59
870;Kehrsatz;3964.0;246;22;10;351;127.16;66.75;538.99;280.12;566.93;89.31;271.82;226.93;182.04;487.43
411;Kernenried;449.0;245;6;15;;233.95;190.04;77.47;244.50;118.73;222.86;55.92;162.08;200.18;115.01
871;Kienersrüti;52.0;247;22;21;;0.00;0.00;0.00;365.18;0.00;0.00;0.00;0.00;0.00;0.00
611;Kiesen;857.0;246;12;15;;86.27;0.00;-9.61;144.89;171.99;-9.13;0.00;0.00;265.07;302.89
412;Kirchberg;5613.0;245;6;12;404;0.00;-218.85;598.35;1275.74;74.92;190.78;337.39;487.71;515.67;278.49
872;Kirchdorf;814.0;246;22;20;;186.70;294.16;218.55;199.51;288.78;764.53;263.72;43.91;30.71;705.27
873;Kirchenthurnen;271.0;246;22;15;;452.89;623.44;9.16;-10.63;9.37;9.36;1135.95;154.99;34.91;500.11
