K31 BAPE Bereinigter Aufwand / Einwohner;;;;;;;;;
Kurzbeschrieb: Total Aufwand Laufende Rechnung ohne Abschreibungen (33), Durchlaufende Bei-
träge (37), Einlagen in Spezialfinanzierungen (38) und interne Verrechnungen (39)
dividiert durch die Einwohnerzahl.


BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
931;Homberg;502.0;247;24;21;;2511.33;2490.65;2455.04;2778.91;2666.08;2604.96;3055.04;2975.32;3142.83;3095.53
932;Horrenbach-Buchen;259.0;247;24;21;;3178.21;2976.27;3224.07;3257.75;3074.77;3039.41;3399.98;3253.55;2787.07;3082.32
954;Huttwil;4726.0;244;25;18;;4120.78;3637.00;3293.76;3464.53;3607.19;3684.78;3887.72;3872.81;4155.25;4034.56
609;Häutligen;239.0;246;12;21;;2794.63;3162.60;2908.20;3309.04;3239.58;3212.61;3496.04;3350.71;3884.05;3502.18
410;Höchstetten;258.0;245;6;19;;2288.05;2307.13;2346.60;2448.27;2674.83;2567.03;2725.51;2692.23;2707.27;2853.51
930;Höfen;441.0;247;24;16;;2719.33;2757.17;2709.71;2793.93;3123.95;3116.59;3142.60;3003.11;2878.35;2707.28
541;Iffwil;409.0;246;9;20;;2217.61;2316.07;2106.99;2331.46;2512.63;2421.51;2548.76;2564.53;2449.14;2464.46
980;Inkwil;638.0;244;26;15;;3368.80;3198.02;3446.32;3333.62;3095.59;2813.45;2924.57;2427.72;2827.43;2690.33
784;Innertkirchen;886.0;250;18;19;;3355.38;3286.49;3241.27;3289.69;3495.24;3687.03;3904.81;3740.49;3687.92;3586.93
496;Ins;3260.0;243;8;20;;4109.37;4153.02;4183.81;3794.92;3885.03;3808.25;4109.48;4020.25;4067.62;4055.16
581;Interlaken;5481.0;250;11;6;;4831.03;4458.74;4534.51;4379.73;4314.42;4397.33;4374.25;4317.49;4631.14;4305.06
739;Ipsach;3913.0;242;16;13;371;3118.15;3012.84;3000.42;3080.06;3183.06;3356.11;3565.03;3410.11;3547.91;3552.08
582;Iseltwald;432.0;250;11;20;;3332.41;3467.14;3396.16;3312.04;3332.42;3496.12;3863.85;3742.22;3586.01;3674.33
362;Ittigen;11006.0;246;3;9;351;4041.31;3852.43;3704.55;3968.14;4206.99;4325.68;4428.22;4504.13;4804.24;5053.74
868;Jaberg;258.0;246;22;15;;3132.25;3073.35;3297.11;3127.82;3136.33;3235.35;3624.13;3294.77;3243.01;3306.02
540;Jegenstorf;4680.0;246;9;10;351;3041.56;3047.73;3967.06;4560.10;2719.56;2592.09;2751.80;2708.40;2696.08;2757.29
738;Jens;681.0;243;16;15;;2823.30;2687.90;2739.74;2750.45;2862.37;2779.18;2825.10;2690.63;2690.74;2985.82
304;Kallnach;1563.0;243;1;19;;2791.50;2864.15;2933.53;2946.36;2942.19;2989.25;3310.57;3151.38;3209.40;3248.75
564;Kandergrund;810.0;249;10;8;;1924.85;1854.41;1741.24;2085.97;2517.15;2783.31;2571.31;2619.82;2667.85;2684.98
565;Kandersteg;1261.0;249;10;6;;3317.35;3377.35;3291.70;3480.08;3348.62;3221.36;3368.03;3423.46;3446.10;3663.53
305;Kappelen;1278.0;243;1;19;;2347.72;2231.64;2313.89;2381.95;2428.24;2558.50;2769.27;2571.25;2545.87;2582.05
869;Kaufdorf;1034.0;246;22;11;351;2675.09;2602.80;2217.39;2377.70;2445.06;2475.48;2685.47;2511.55;2615.03;2608.02
870;Kehrsatz;3964.0;246;22;10;351;3080.46;3267.36;2794.03;2889.60;2795.69;2538.96;2631.44;2592.02;2682.99;2667.96
411;Kernenried;449.0;245;6;15;;2399.72;2312.53;2245.55;2459.94;2358.12;2434.91;2586.57;2731.03;2631.36;3026.13
871;Kienersrüti;52.0;247;22;21;;2476.96;2138.16;2106.37;2443.54;2587.32;2925.26;3167.78;2808.70;3405.52;3188.15
611;Kiesen;857.0;246;12;15;;3049.95;3339.95;3445.83;3838.12;3608.32;3700.88;3552.25;3329.35;3371.21;3386.05
412;Kirchberg;5613.0;245;6;12;404;2931.71;3039.91;3009.46;3083.87;3227.21;3371.68;3722.86;3663.66;3798.13;3242.85
872;Kirchdorf;814.0;246;22;20;;2572.38;2623.37;2470.60;2678.83;2787.16;2721.66;3028.97;3039.80;3090.04;3373.94
873;Kirchenthurnen;271.0;246;22;15;;2360.00;2517.81;2606.96;2546.68;2653.18;2805.06;3082.04;2959.96;2863.54;2779.45
354;Kirchlindach;2815.0;246;3;11;351;3201.26;3084.51;3203.70;3293.01;3266.10;3366.11;3494.72;3388.26;3338.74;3377.22
328;Kleindietwil;0.0;244;2;19;;3707.87;3882.80;4023.42;4229.95;3611.92;3859.34;4042.85;3743.26;4499.33;0.00
612;Konolfingen;4739.0;246;12;9;351;3495.33;3301.89;3334.06;4515.02;4594.44;4370.37;4682.54;5000.77;5569.33;5056.37
413;Koppigen;2070.0;245;6;17;;2721.90;2878.97;2724.22;2792.53;3066.16;2929.59;3108.62;2983.96;3108.27;3160.41
566;Krattigen;989.0;249;10;17;;2697.56;2704.07;2706.20;2892.11;3054.40;2965.51;3446.35;3173.26;3282.76;3267.51
414;Krauchthal;2318.0;245;6;15;;2842.86;3364.80;2614.90;2664.76;2627.91;2677.29;2804.67;2727.96;2728.42;2692.44
666;Kriechenwil;410.0;246;14;20;;2414.68;2692.98;2642.69;2861.61;2586.97;2709.51;2696.68;2449.36;2612.84;2682.97
355;Köniz;38633.0;246;3;9;351;4052.62;4135.31;4145.10;4300.19;4332.44;4297.92;4473.75;4484.15;4656.82;4607.53
435;La Ferrière;545.0;241;7;19;;3070.06;2942.89;3264.62;3444.71;3292.32;3233.37;3546.33;3480.73;3610.74;3760.51
436;La Heutte;486.0;241;7;15;;3300.57;3310.97;3131.92;3365.82;3532.42;3639.57;4193.13;4314.25;4545.43;3282.32
723;La Neuveville;3559.0;241;13;17;;5269.59;5324.00;5318.32;5518.38;5538.66;5764.01;5957.59;5817.07;6277.59;6267.74
722;Lamboing;682.0;241;13;16;;4074.21;4137.99;3830.01;3802.45;3774.64;3854.37;4003.49;4303.70;4178.81;3844.82
613;Landiswil;628.0;246;12;21;;2892.00;2764.39;2865.68;2712.43;2702.95;2839.22;2908.90;3147.09;3172.49;2932.03
329;Langenthal;15017.0;244;2;3;;4394.33;4454.61;4606.67;4869.98;4927.94;4951.50;5240.91;5299.21;5463.76;5487.04
902;Langnau i.E.;9018.0;245;23;3;;3296.69;3488.73;3473.99;3492.47;3552.03;3681.76;3971.56;3850.61;3953.03;3742.15
842;Lauenen;810.0;248;20;21;;3077.48;3143.44;3135.25;3414.14;3380.03;3464.90;3718.08;3429.20;3345.64;3565.78
667;Laupen;2830.0;246;14;10;351;3213.74;3212.60;3199.62;3343.83;2928.80;2905.81;3038.40;2934.65;2883.11;2950.94
903;Lauperswil;2680.0;245;23;19;;2563.59;2707.81;2288.78;2392.12;2447.68;2531.09;2575.98;2557.76;2556.93;2589.31
584;Lauterbrunnen;2741.0;250;11;6;;4094.22;4008.11;4144.40;4089.54;4034.57;4362.98;4913.95;4836.28;4794.67;5023.54
330;Leimiswil;0.0;244;2;19;;3329.42;3198.66;3441.21;3658.16;2694.31;2818.72;3042.28;2936.92;2950.85;0.00
