K32 SPE Selbstfinanzierung pro Einwohner;;;;;;;;;
Kurzbeschrieb: Selbstfinanzierung = Ertragsüberschuss Laufende Rechnung minus Aufwandüberschuss
Laufende Rechnung plus harmonisierte Abschreibungen Verwaltungsvermögen (331) plus übrige
Abschreibungen Verwaltungsvermögen (332) plus Abschreibungen Bilanzfehlbetrag (333) plus Einlagen
in Spezialfinanzierungen (38) minus Entnahmen aus Spezialfinanzierungen (48) dividiert durch die
Einwohnerzahl.
BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
738;Jens;681.0;243;16;15;;818.41;396.05;373.54;457.90;640.63;701.14;699.56;519.01;475.35;373.74
304;Kallnach;1563.0;243;1;19;;882.82;440.81;513.52;335.74;560.50;944.39;509.40;693.44;921.79;1052.68
564;Kandergrund;810.0;249;10;8;;965.96;641.90;1087.03;557.16;342.63;-373.86;-17.61;-277.87;235.99;387.60
565;Kandersteg;1261.0;249;10;6;;1019.78;843.95;698.25;450.34;1062.89;894.40;847.88;596.25;909.00;617.46
305;Kappelen;1278.0;243;1;19;;794.26;1091.15;673.08;487.80;280.31;923.60;390.90;1016.84;400.66;850.33
869;Kaufdorf;1034.0;246;22;11;351;693.78;1029.28;1618.53;874.09;246.11;735.93;391.07;420.25;233.96;123.86
870;Kehrsatz;3964.0;246;22;10;351;317.27;1097.46;199.96;-543.97;-113.97;717.71;747.31;526.64;304.11;371.31
411;Kernenried;449.0;245;6;15;;777.39;409.44;153.62;6.48;397.08;416.00;216.05;299.92;224.95;-351.85
871;Kienersrüti;52.0;247;22;21;;872.77;358.32;720.56;-199.29;303.20;12.08;430.34;321.50;9.90;-198.04
611;Kiesen;857.0;246;12;15;;633.25;618.23;69.94;-8.32;280.56;440.07;396.61;563.90;638.81;158.32
412;Kirchberg;5613.0;245;6;12;404;228.43;233.82;256.77;506.18;631.32;525.43;621.23;576.29;1270.76;1105.82
872;Kirchdorf;814.0;246;22;20;;63.23;150.43;239.96;276.89;441.95;170.95;201.48;312.68;413.03;1038.25
873;Kirchenthurnen;271.0;246;22;15;;243.23;631.94;671.15;598.11;460.01;826.33;157.07;179.47;127.84;254.14
354;Kirchlindach;2815.0;246;3;11;351;301.84;199.39;296.36;942.35;1183.16;1555.30;109.88;13.98;190.10;15.12
328;Kleindietwil;0.0;244;2;19;;548.84;928.62;537.01;640.34;5138.97;511.87;-47.64;366.44;-79.24;0.00
612;Konolfingen;4739.0;246;12;9;351;5.82;265.80;535.64;-58.78;403.27;594.60;442.11;515.01;986.10;1054.40
413;Koppigen;2070.0;245;6;17;;319.68;319.29;294.51;462.04;465.92;1070.89;413.83;285.27;254.26;151.90
566;Krattigen;989.0;249;10;17;;807.40;521.56;785.58;667.93;927.19;911.20;776.65;683.03;659.81;948.33
414;Krauchthal;2318.0;245;6;15;;239.25;334.57;329.32;465.28;378.05;449.98;419.58;369.58;324.36;429.05
666;Kriechenwil;410.0;246;14;20;;223.37;621.44;687.61;746.95;655.32;602.43;618.44;1314.84;577.76;62.08
355;Köniz;38633.0;246;3;9;351;84.98;368.58;540.74;253.84;424.28;588.55;423.38;233.44;320.99;441.89
435;La Ferrière;545.0;241;7;19;;328.07;727.13;316.19;180.13;621.44;387.97;509.83;336.00;350.58;343.31
436;La Heutte;486.0;241;7;15;;93.33;1419.80;-378.64;453.21;376.30;759.48;390.60;96.88;-158.31;575.15
723;La Neuveville;3559.0;241;13;17;;247.11;496.18;360.06;299.54;329.07;750.41;543.28;599.86;223.14;342.82
722;Lamboing;682.0;241;13;16;;68.86;469.40;382.29;473.22;623.76;759.67;565.34;602.18;460.72;763.77
613;Landiswil;628.0;246;12;21;;1176.74;548.91;284.87;-108.25;113.73;441.98;505.71;290.35;-84.43;417.36
329;Langenthal;15017.0;244;2;3;;333.21;135.06;384.79;726.96;7572.20;641.82;989.00;773.97;277.90;188.04
902;Langnau i.E.;9018.0;245;23;3;;574.71;434.82;516.15;446.74;587.70;660.74;554.87;549.40;687.17;387.47
842;Lauenen;810.0;248;20;21;;972.64;69.93;367.94;568.16;545.15;849.54;858.23;1590.35;1094.02;1006.31
667;Laupen;2830.0;246;14;10;351;-123.37;193.57;857.02;834.52;694.38;775.66;721.01;521.44;756.57;591.99
903;Lauperswil;2680.0;245;23;19;;471.51;626.02;293.74;261.91;216.08;244.53;179.73;364.41;270.79;381.35
584;Lauterbrunnen;2741.0;250;11;6;;581.61;655.18;446.01;444.48;532.70;1598.30;962.67;963.73;798.64;1098.39
330;Leimiswil;0.0;244;2;19;;355.16;279.77;363.93;174.34;4868.74;313.79;536.56;-95.99;344.74;0.00
585;Leissigen;932.0;250;11;17;;996.66;272.36;628.54;376.44;427.95;433.01;531.42;619.29;735.76;908.42
387;Lengnau;4627.0;242;5;14;;493.25;557.61;409.64;920.62;2069.52;2226.73;1355.37;685.36;704.18;922.06
792;Lenk;2419.0;248;19;6;;1019.57;1089.31;1143.09;1084.06;981.14;1172.77;1033.90;1153.82;993.27;1282.92
388;Leuzigen;1200.0;243;5;16;;528.56;814.57;522.55;391.73;695.53;592.24;367.49;526.86;1086.37;1430.00
740;Ligerz;521.0;242;16;20;;774.04;802.22;132.53;376.60;473.04;580.49;104.14;861.92;495.23;195.54
542;Limpach;359.0;246;9;20;;552.97;1001.07;1052.00;243.66;626.98;437.90;366.26;527.83;381.86;282.39
614;Linden;1321.0;246;12;19;;758.77;635.45;394.11;325.76;490.26;948.61;464.93;915.83;575.84;544.67
874;Lohnstorf;224.0;246;22;21;;437.19;592.31;1004.05;787.50;739.81;304.05;414.03;456.49;134.04;5.47
331;Lotzwil;2462.0;244;2;15;;806.17;484.27;441.80;195.39;3714.39;762.00;486.32;535.54;669.78;403.69
696;Loveresse;317.0;241;15;19;;-161.18;47.34;450.49;807.08;326.19;741.15;757.97;983.25;480.22;509.21
306;Lyss;13776.0;243;1;3;;-52.04;376.41;54.36;488.40;562.50;737.84;813.95;657.92;347.10;445.79
415;Lyssach;1427.0;245;6;12;404;468.26;456.18;113.40;452.90;432.79;214.02;126.40;1007.60;767.68;485.74
933;Längenbühl;0.0;247;24;20;;157.86;265.12;878.28;362.67;384.09;0.00;0.00;0.00;0.00;0.00
497;Lüscherz;537.0;243;8;20;;523.68;845.07;465.01;340.13;103.45;596.92;372.66;436.23;1041.37;663.65
586;Lütschental;240.0;250;11;20;;555.11;213.26;1638.99;-941.02;-99.07;-74.77;891.89;1884.55;3014.57;1140.88
955;Lützelflüh;4075.0;245;25;19;;305.23;220.75;289.26;283.37;673.61;507.32;317.82;431.19;239.76;572.02
332;Madiswil;3140.0;244;2;20;;764.05;557.61;404.29;605.34;3940.00;687.90;177.30;290.95;531.46;496.14
697;Malleray;1970.0;241;15;18;;132.82;259.07;259.20;202.34;855.43;884.94;954.34;482.27;200.49;378.84
