K43 FPE Finanzertrag pro Einwohner;;;;;;;;;
Kurzbeschrieb: Total Ertrag Laufende Rechnung ohne Durchlaufende Beiträge (47), Entnahmen
 aus Spezialfinanzierungen (48) interne Verrechnungen (49) dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
661;Clavaleyres;49.0;246;14;21;;3043.74;3171.64;3035.74;2391.60;3054.20;3562.33;4997.43;3468.40;4668.79;4209.36
687;Corcelles;214.0;241;15;15;;2981.15;3195.14;3563.32;3504.35;3361.88;3892.60;3968.60;4149.26;4018.03;4127.75
431;Corgémont;1551.0;241;7;18;;3784.43;3541.20;3664.12;3877.42;5662.28;4029.29;4714.75;3793.10;3390.55;4383.81
432;Cormoret;495.0;241;7;15;;4028.88;3936.93;3527.21;4347.46;3832.00;4092.61;4247.36;3947.36;4070.04;3814.94
433;Cortébert;697.0;241;7;15;;3494.23;3571.04;3890.95;3740.48;3491.34;3913.63;4059.70;3836.06;3634.50;3944.13
690;Court;1390.0;241;15;18;;3157.91;3044.32;3080.58;3165.26;3230.45;3275.50;3684.56;3353.47;3149.10;3334.78
434;Courtelary;1283.0;241;7;18;;3911.00;3847.90;4055.26;4346.07;3850.01;4420.44;4777.71;4512.80;3941.55;3882.81
691;Crémines;550.0;241;15;18;;2550.56;3098.86;3420.69;3626.56;3956.30;3910.65;3929.51;3788.44;3469.71;3575.62
535;Deisswil b.M.;97.0;246;9;15;;2058.86;2376.60;2643.01;2889.11;2414.61;2541.32;2930.33;3454.89;4404.82;2044.65
536;Diemerswil;199.0;246;9;11;351;2664.89;2300.11;3159.75;3747.61;2835.31;3132.91;3424.62;3276.64;3530.55;4422.14
762;Diemtigen;2140.0;249;17;21;;2582.88;2563.26;2560.46;2526.20;2448.06;2710.29;2991.28;3191.73;3719.42;3739.22
385;Diessbach b.B.;923.0;243;5;15;;3642.85;3474.48;3843.63;4270.90;3756.32;3887.16;4183.82;4570.90;4522.49;3878.28
721;Diesse;443.0;241;13;17;;3672.87;3979.90;4744.04;4398.78;4435.39;4736.92;4578.52;5125.79;5217.20;4866.00
386;Dotzigen;1358.0;243;5;15;;3755.97;3364.06;3513.92;3095.12;3413.34;3336.91;3413.27;3285.60;3362.48;3439.33
575;Därligen;416.0;250;11;15;;2833.71;4218.88;2546.99;2038.90;3084.13;3932.58;4140.32;3551.91;3722.09;4126.23
761;Därstetten;833.0;249;17;19;;3673.74;3069.02;3331.31;3313.66;3259.34;3052.08;3213.14;3243.79;3135.02;3011.22
952;Dürrenroth;1064.0;245;25;21;;4259.15;3901.13;4125.21;4379.25;8317.84;3494.47;3380.50;3419.92;3731.20;4000.14
901;Eggiwil;2453.0;245;23;21;;3662.32;3669.30;3907.29;3770.62;3925.93;3947.56;4780.87;4657.95;4781.92;4194.57
864;Englisberg;0.0;246;22;8;;2220.18;2491.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
735;Epsach;341.0;243;16;16;;3689.56;3821.76;4341.25;3264.68;3277.85;4201.20;3453.21;3337.84;3148.22;3619.08
953;Eriswil;1347.0;244;25;19;;5267.37;5553.12;5584.43;5814.12;9606.95;3932.70;4096.65;4603.72;4129.04;4633.10
924;Eriz;496.0;247;24;21;;3898.74;4642.60;3391.82;3534.35;4624.34;3994.89;3850.56;4721.47;3961.60;3950.49
492;Erlach;1278.0;243;8;17;;5332.54;5312.25;5345.98;10175.80;10796.91;10562.92;11388.49;10773.18;10659.99;10241.04
763;Erlenbach i.S.;1695.0;249;17;20;;3347.51;3109.07;3143.18;3315.24;3298.80;3737.26;3443.47;3580.97;3472.08;3493.14
405;Ersigen;1589.0;245;6;19;;2980.64;3133.46;2747.42;3210.98;3288.69;3627.34;3321.63;3292.84;3524.23;3383.69
692;Eschert;377.0;241;15;19;;2480.38;2470.03;2850.63;2743.78;2739.72;3391.12;3022.59;3206.05;3153.19;3691.71
537;Etzelkofen;289.0;246;9;18;;2862.43;3539.00;3390.69;3282.94;3253.74;3368.97;3752.91;3718.03;3158.06;3309.06
372;Evilard;2424.0;242;4;5;371;4383.77;3780.69;3646.41;3879.77;4991.44;5066.59;4574.98;4464.21;5090.80;4251.71
925;Fahrni;741.0;247;24;20;;2948.03;2428.80;2815.90;3314.07;2999.07;2966.24;2937.20;3269.55;3341.60;3487.71
975;Farnern;209.0;244;26;15;;3020.83;3649.48;3461.86;3045.11;3372.57;4869.35;3446.01;3176.35;4047.47;3611.90
662;Ferenbalm;1270.0;246;14;15;;2379.60;4287.51;2491.08;2694.36;2666.68;2653.48;2966.82;2425.53;2795.41;2506.52
493;Finsterhennen;501.0;243;8;20;;3350.26;3303.45;3564.93;3217.92;3034.94;3730.37;3917.70;4277.63;3639.50;3540.39
926;Forst;0.0;247;24;15;;3784.93;2749.06;3149.26;2796.46;2886.76;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;3227.66;3058.98;3029.35;3513.62;2745.49
538;Fraubrunnen;1791.0;246;9;11;351;3773.49;3705.59;3424.25;3341.50;3244.17;3412.96;3417.87;3208.92;3843.45;3377.10
663;Frauenkappelen;1256.0;246;14;11;351;2983.19;3114.16;3164.59;3074.12;3216.08;4842.80;3542.37;3610.92;3689.79;3553.86
607;Freimettigen;424.0;246;12;15;;2467.66;2585.13;2494.48;2599.43;2587.57;2847.53;3121.38;2925.82;3025.23;2873.33
563;Frutigen;6703.0;249;10;4;;3088.71;3357.42;3501.65;3810.79;3743.12;4015.34;3909.80;4135.44;4232.56;3900.10
781;Gadmen;229.0;250;18;22;;5987.94;5775.75;5539.23;6078.72;6115.88;6391.75;6365.98;6556.29;6045.88;6213.09
494;Gals;729.0;243;8;20;;3096.05;3471.24;3677.27;3279.69;3356.03;3669.73;3729.96;3614.94;4183.61;4086.37
495;Gampelen;791.0;243;8;17;;3509.04;3596.65;3631.90;3115.36;3500.08;3922.24;3748.83;3862.47;3772.34;4552.32
865;Gelterfingen;242.0;246;22;21;;2950.83;3783.58;2892.76;2760.41;2697.55;3195.26;2934.61;2844.81;2728.02;2865.13
866;Gerzensee;1134.0;246;22;20;;3866.06;3638.13;3820.51;3854.26;4110.07;5816.33;4358.61;3558.43;3877.79;3831.14
664;Golaten;303.0;246;14;21;;3587.38;3156.90;4200.01;5314.48;3102.11;3102.00;3145.93;3229.34;3893.04;3743.73
326;Gondiswil;724.0;244;2;19;;3540.79;3672.05;3773.97;4182.25;6716.80;3215.42;3464.90;3340.98;3488.18;3709.54
976;Graben;291.0;244;26;15;;2289.75;3011.19;2851.00;3374.53;5122.93;5158.50;4259.62;3536.64;3128.02;3057.00
539;Grafenried;976.0;246;9;11;351;3153.89;2927.46;3337.80;3499.54;3304.93;3862.25;3786.50;3533.02;3548.77;3243.45
694;Grandval;351.0;241;15;18;;2837.93;2868.21;3281.75;3604.95;3633.10;3980.92;3923.28;3570.75;3420.78;3598.19
576;Grindelwald;4040.0;250;11;6;;5131.55;4877.16;5700.60;4972.85;5058.44;5564.56;5944.88;5557.38;5339.70;5537.85
303;Grossaffoltern;2812.0;243;1;15;;2678.64;2819.10;2792.28;3099.99;2879.18;2941.39;3165.30;2981.37;2971.20;3286.99
608;Grosshöchstetten;3289.0;246;12;11;351;3888.87;3825.67;4028.39;3925.92;3845.31;3795.09;5087.75;4311.95;4028.18;4137.82
841;Gsteig;986.0;248;20;20;;4019.57;3643.63;3622.72;3489.23;4033.13;3937.12;4369.46;4804.58;4988.84;4710.44
577;Gsteigwiler;430.0;250;11;14;;3848.03;3934.03;4392.88;3823.96;4221.47;3963.47;3707.83;3677.86;3803.84;3377.21
852;Guggisberg;1585.0;246;21;21;;3523.34;3616.22;3474.20;3502.96;3729.81;3946.55;3857.78;3847.35;3780.43;4399.72
665;Gurbrü;245.0;246;14;21;;2734.40;3032.18;2653.56;2890.57;2703.46;3170.82;3050.79;3844.88;4283.15;3360.60
867;Gurzelen;798.0;247;22;19;;2864.67;2401.94;2552.61;2858.12;3114.88;3016.08;3183.39;2813.73;3024.94;3027.29
327;Gutenburg;0.0;244;2;15;;3648.43;4019.71;4329.60;4039.42;10327.86;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;5432.80;5859.50;7647.57;5924.98;7407.53;7011.79;7296.75;7271.01;6957.49;7323.26
578;Gündlischwand;284.0;250;11;17;;3781.35;4764.83;4829.71;3720.20;3447.10;4118.29;4900.41;3767.61;3763.23;3675.87
579;Habkern;640.0;250;11;21;;3785.18;3813.44;4117.58;3790.99;4042.33;4205.99;4393.31;4620.05;4475.20;4382.10
736;Hagneck;415.0;243;16;15;;3295.87;3846.44;4366.60;2957.76;3010.77;3276.40;3084.88;2891.44;2807.01;2843.05
